prospect_id,rep_id,company_name,company_size,lead_source,product_interest,quarter,created_date,status,meetings_held,closed_date,proposed_value_usd,closed_value_usd
PROS-01709,REP-0040,Pulse Systems,1000-5000,Conference,Data Analytics,Q4 2025,2025-11-03,Dead,0,,85000,
PROS-01710,REP-0029,Pulse Group,51-200,Cold Outreach,Cloud Compute,Q1 2026,2026-01-02,Lost,3,2026-01-20,23400,
PROS-01711,REP-0056,Zenith Networks,1-50,LinkedIn,Cloud Compute,Q4 2025,2025-11-17,Dead,0,,6300,
PROS-01712,REP-0055,Vertex Systems,1000-5000,LinkedIn,Security Suite,Q1 2026,2026-02-02,Lost,4,2026-03-19,40900,
PROS-01713,REP-0085,Anchor Group,5000+,LinkedIn,Security Suite,Q2 2026,2026-06-12,Open,1,,107200,
PROS-01714,REP-0103,Helix Group,1-50,Website Inquiry,Security Suite,Q2 2026,2026-06-08,Open,1,,14900,
PROS-01715,REP-0034,Summit Networks,51-200,Cold Outreach,Cloud Storage,Q4 2025,2025-12-17,Dead,0,,6200,
PROS-01716,REP-0046,Lattice Digital,1000-5000,Paid Marketing,AI Platform,Q2 2026,2026-06-06,Open,1,,197800,
PROS-01717,REP-0011,Vantage Group,1-50,Conference,Security Suite,Q2 2026,2026-05-28,Open,1,,34200,
PROS-01718,REP-0069,Quantum Group,201-1000,Conference,Cloud Compute,Q2 2026,2026-04-05,Dead,2,,33800,
PROS-01719,REP-0074,Pulse Group,201-1000,Website Inquiry,Cloud Compute,Q4 2025,2025-10-01,Lost,4,2025-10-20,27900,
PROS-01720,REP-0015,Apex Systems,51-200,Paid Marketing,Security Suite,Q4 2025,2025-10-12,Dead,1,,38200,
PROS-01721,REP-0062,Orbit Technologies,201-1000,Conference,Cloud Compute,Q2 2026,2026-04-23,Lost,4,2026-05-15,24400,
PROS-01722,REP-0062,Wavefront Systems,1-50,Website Inquiry,Cloud Compute,Q2 2026,2026-05-29,Open,2,,13400,
PROS-01723,REP-0064,Ridgeline Networks,51-200,Conference,AI Platform,Q4 2025,2025-12-11,Dead,0,,45900,
PROS-01724,REP-0024,Lattice Works,201-1000,Paid Marketing,AI Platform,Q1 2026,2026-01-14,Dead,0,,100400,
PROS-01725,REP-0049,Horizon Partners,201-1000,LinkedIn,Security Suite,Q4 2025,2025-11-10,Dead,0,,48400,
PROS-01726,REP-0088,Sterling Digital,1-50,LinkedIn,Cloud Compute,Q4 2025,2025-11-30,Lost,5,2025-12-09,14300,
PROS-01727,REP-0082,Ridgeline Industries,201-1000,Website Inquiry,Cloud Storage,Q2 2026,2026-05-16,Dead,0,,15600,
PROS-01728,REP-0109,Quantum Digital,51-200,Cold Outreach,Security Suite,Q2 2026,2026-05-04,Lost,4,2026-05-25,76800,
PROS-01729,REP-0021,Ember Technologies,1-50,Paid Marketing,Data Analytics,Q4 2025,2025-11-01,Won,2,2025-11-15,6600,6800
PROS-01730,REP-0088,Summit Networks,1-50,Paid Marketing,Cloud Compute,Q2 2026,2026-04-01,Lost,3,2026-04-22,15000,
PROS-01731,REP-0002,Sterling Dynamics,1000-5000,Website Inquiry,Security Suite,Q2 2026,2026-06-25,Open,0,,87000,
PROS-01732,REP-0089,Nimbus Works,1-50,Inbound Call,Cloud Storage,Q1 2026,2026-01-24,Lost,3,2026-01-31,5900,
PROS-01733,REP-0029,Orbit Partners,1000-5000,LinkedIn,Security Suite,Q1 2026,2026-01-09,Won,6,2026-01-29,54400,61700
PROS-01734,REP-0012,Summit Labs,201-1000,Paid Marketing,Cloud Compute,Q4 2025,2025-12-04,Lost,4,2025-12-25,41200,
PROS-01735,REP-0023,Northgate Solutions,1000-5000,Cold Outreach,Security Suite,Q2 2026,2026-04-11,Won,7,2026-06-27,99800,87500
PROS-01736,REP-0004,Zenith Partners,1-50,LinkedIn,Data Analytics,Q2 2026,2026-05-03,Won,4,2026-05-19,24100,20600
PROS-01737,REP-0075,Atlas Group,1000-5000,Cold Outreach,AI Platform,Q2 2026,2026-04-07,Dead,1,,90100,
PROS-01738,REP-0072,Helix Holdings,201-1000,Cold Outreach,AI Platform,Q2 2026,2026-05-31,Open,1,,51000,
PROS-01739,REP-0102,Quantum Industries,51-200,Paid Marketing,Cloud Storage,Q1 2026,2026-01-12,Lost,4,2026-01-31,11600,
PROS-01740,REP-0025,Vertex Works,201-1000,Paid Marketing,Data Analytics,Q1 2026,2026-02-03,Lost,5,2026-03-24,42300,
PROS-01741,REP-0001,Ridgeline Partners,201-1000,Website Inquiry,Cloud Storage,Q1 2026,2026-01-11,Lost,2,2026-02-18,16800,
PROS-01742,REP-0106,Vertex Industries,201-1000,Website Inquiry,AI Platform,Q2 2026,2026-05-14,Dead,0,,108300,
PROS-01743,REP-0096,Granite Technologies,51-200,Cold Outreach,Cloud Compute,Q2 2026,2026-04-29,Dead,0,,16000,
PROS-01744,REP-0042,Northgate Digital,51-200,Paid Marketing,Cloud Storage,Q4 2025,2025-12-18,Won,2,2026-01-12,8300,7500
PROS-01745,REP-0034,Zenith Holdings,201-1000,Referral,AI Platform,Q2 2026,2026-06-08,Open,1,,79700,
PROS-01746,REP-0062,Ember Digital,1-50,Paid Marketing,AI Platform,Q2 2026,2026-04-11,Lost,5,2026-05-01,26800,
PROS-01747,REP-0096,Nimbus Labs,1-50,Paid Marketing,AI Platform,Q2 2026,2026-04-24,Dead,0,,52500,
PROS-01748,REP-0106,Nimbus Systems,1000-5000,Paid Marketing,Cloud Compute,Q1 2026,2026-03-09,Lost,3,2026-03-26,31800,
PROS-01749,REP-0004,Atlas Networks,1-50,Paid Marketing,Security Suite,Q1 2026,2026-01-18,Lost,3,2026-02-05,22900,
PROS-01750,REP-0102,Granite Partners,1-50,Website Inquiry,Cloud Compute,Q4 2025,2025-11-29,Dead,0,,11000,
PROS-01751,REP-0096,Northgate Dynamics,1-50,Website Inquiry,Cloud Storage,Q2 2026,2026-05-30,Open,1,,4000,
PROS-01752,REP-0021,Solace Holdings,201-1000,LinkedIn,Data Analytics,Q4 2025,2025-11-06,Dead,1,,43900,
PROS-01753,REP-0020,Catalyst Systems,1000-5000,Website Inquiry,AI Platform,Q2 2026,2026-06-20,Won,6,2026-06-30,196400,169300
PROS-01754,REP-0091,Northgate Group,201-1000,Cold Outreach,Security Suite,Q4 2025,2025-12-02,Dead,0,,32400,
PROS-01755,REP-0044,Quantum Technologies,51-200,Paid Marketing,Data Analytics,Q4 2025,2025-10-27,Lost,3,2025-11-15,15600,
PROS-01756,REP-0092,Nova Holdings,1000-5000,Cold Outreach,AI Platform,Q2 2026,2026-05-30,Open,0,,123300,
PROS-01757,REP-0068,Anchor Systems,1000-5000,Conference,Data Analytics,Q2 2026,2026-05-22,Lost,3,2026-06-30,69300,
PROS-01758,REP-0024,Meridian Systems,201-1000,Paid Marketing,Data Analytics,Q1 2026,2026-02-05,Lost,4,2026-02-12,47700,
PROS-01759,REP-0044,Atlas Dynamics,51-200,Conference,Cloud Storage,Q2 2026,2026-06-25,Open,1,,10300,
PROS-01760,REP-0035,Orbit Dynamics,1000-5000,Conference,Cloud Compute,Q1 2026,2026-03-16,Won,6,2026-05-04,42900,38500
PROS-01761,REP-0038,Ember Networks,201-1000,Inbound Call,Cloud Storage,Q4 2025,2025-10-30,Won,4,2025-12-16,9900,8900
PROS-01762,REP-0034,Meridian Systems,1000-5000,Cold Outreach,Security Suite,Q1 2026,2026-01-02,Lost,5,2026-02-06,51300,
PROS-01763,REP-0004,Summit Partners,1-50,LinkedIn,Data Analytics,Q1 2026,2026-03-25,Won,2,2026-04-03,9400,8200
PROS-01764,REP-0062,Atlas Holdings,1-50,Paid Marketing,Cloud Compute,Q4 2025,2025-11-24,Lost,5,2025-12-10,14000,
PROS-01765,REP-0087,Pulse Partners,201-1000,Paid Marketing,Data Analytics,Q2 2026,2026-05-07,Lost,5,2026-06-24,34400,
PROS-01766,REP-0019,Anchor Systems,1000-5000,Inbound Call,Security Suite,Q4 2025,2025-12-27,Lost,2,2026-01-24,141700,
PROS-01767,REP-0070,Solace Systems,201-1000,Cold Outreach,Cloud Compute,Q4 2025,2025-10-27,Won,5,2025-11-29,36800,43600
PROS-01768,REP-0023,Vertex Group,1000-5000,Paid Marketing,Cloud Storage,Q1 2026,2026-01-10,Lost,2,2026-02-17,27300,
PROS-01769,REP-0022,Sterling Digital,201-1000,Inbound Call,Data Analytics,Q4 2025,2025-10-14,Dead,0,,47800,
PROS-01770,REP-0035,Nimbus Group,201-1000,Website Inquiry,Cloud Storage,Q2 2026,2026-04-25,Lost,4,2026-06-16,15300,
PROS-01771,REP-0062,Redshift Networks,1-50,Inbound Call,Cloud Compute,Q2 2026,2026-06-01,Lost,4,2026-06-10,14400,
PROS-01772,REP-0034,Catalyst Dynamics,51-200,Paid Marketing,Data Analytics,Q2 2026,2026-06-21,Lost,5,2026-06-28,20000,
PROS-01773,REP-0106,Helix Networks,51-200,LinkedIn,Cloud Compute,Q2 2026,2026-04-06,Lost,4,2026-05-26,13900,
PROS-01774,REP-0068,Ironclad Networks,201-1000,Inbound Call,Cloud Compute,Q4 2025,2025-11-07,Lost,4,2025-12-14,30400,
PROS-01775,REP-0024,Drift Works,51-200,Website Inquiry,AI Platform,Q1 2026,2026-03-27,Lost,3,2026-04-13,73800,
PROS-01776,REP-0005,Ember Technologies,1-50,Paid Marketing,AI Platform,Q4 2025,2025-11-21,Dead,0,,33900,
PROS-01777,REP-0028,Summit Digital,51-200,Inbound Call,Cloud Compute,Q4 2025,2025-11-06,Won,3,2025-11-29,20200,19700
PROS-01778,REP-0029,Lattice Partners,1000-5000,Conference,Cloud Storage,Q4 2025,2025-11-10,Won,6,2025-12-18,9900,10500
PROS-01779,REP-0056,Nimbus Dynamics,201-1000,Paid Marketing,Cloud Storage,Q2 2026,2026-06-20,Dead,0,,11400,
PROS-01780,REP-0037,Pulse Dynamics,201-1000,Conference,AI Platform,Q2 2026,2026-05-15,Won,3,2026-06-11,141300,156700
PROS-01781,REP-0066,Anchor Solutions,201-1000,Paid Marketing,Cloud Compute,Q2 2026,2026-05-18,Lost,5,2026-06-10,33700,
PROS-01782,REP-0044,Summit Partners,1-50,Paid Marketing,Data Analytics,Q4 2025,2025-10-17,Lost,3,2025-11-08,21300,
PROS-01783,REP-0005,Summit Networks,51-200,Paid Marketing,Data Analytics,Q4 2025,2025-12-21,Won,2,2026-01-14,33000,35300
PROS-01784,REP-0066,Summit Systems,201-1000,Website Inquiry,Cloud Storage,Q4 2025,2025-10-24,Dead,0,,16200,
PROS-01785,REP-0051,Granite Group,1000-5000,Website Inquiry,Cloud Storage,Q2 2026,2026-04-01,Dead,0,,12200,
PROS-01786,REP-0076,Nimbus Works,1-50,Referral,Cloud Compute,Q1 2026,2026-03-14,Won,3,2026-04-01,9700,10600
PROS-01787,REP-0048,Atlas Group,1000-5000,LinkedIn,AI Platform,Q2 2026,2026-05-05,Lost,5,2026-06-27,193000,
PROS-01788,REP-0069,Apex Works,201-1000,Website Inquiry,Security Suite,Q4 2025,2025-11-30,Won,6,2025-12-31,64300,71700
PROS-01789,REP-0085,Pulse Group,5000+,Paid Marketing,Cloud Compute,Q4 2025,2025-10-16,Lost,2,2025-12-10,74200,
PROS-01790,REP-0096,Northgate Holdings,1-50,Inbound Call,Cloud Compute,Q4 2025,2025-12-08,Lost,5,2025-12-23,13500,
PROS-01791,REP-0012,Cobalt Partners,1-50,Inbound Call,AI Platform,Q1 2026,2026-01-15,Dead,0,,47000,
PROS-01792,REP-0031,Vertex Solutions,1000-5000,Cold Outreach,Security Suite,Q1 2026,2026-03-26,Dead,0,,46700,
PROS-01793,REP-0076,Nimbus Works,1-50,Cold Outreach,Cloud Compute,Q2 2026,2026-04-01,Lost,3,2026-04-08,15500,
PROS-01794,REP-0001,Ridgeline Works,1000-5000,Website Inquiry,AI Platform,Q2 2026,2026-05-31,Open,0,,164900,
PROS-01795,REP-0026,Summit Networks,201-1000,Website Inquiry,AI Platform,Q2 2026,2026-06-08,Dead,1,,114700,
PROS-01796,REP-0057,Atlas Systems,1000-5000,Website Inquiry,Security Suite,Q4 2025,2025-10-30,Lost,4,2025-12-28,104400,
PROS-01797,REP-0009,Sterling Works,1000-5000,Cold Outreach,AI Platform,Q2 2026,2026-04-18,Dead,0,,110900,
PROS-01798,REP-0086,Meridian Digital,51-200,Website Inquiry,Data Analytics,Q2 2026,2026-05-06,Lost,5,2026-06-03,22000,
PROS-01799,REP-0096,Sterling Networks,51-200,Inbound Call,AI Platform,Q2 2026,2026-06-20,Open,1,,62900,
PROS-01800,REP-0083,Summit Solutions,201-1000,Website Inquiry,Data Analytics,Q1 2026,2026-01-11,Dead,1,,49100,
PROS-01801,REP-0041,Ironclad Works,51-200,Paid Marketing,Cloud Compute,Q1 2026,2026-03-09,Dead,0,,34300,
PROS-01802,REP-0013,Sterling Labs,1000-5000,Paid Marketing,Cloud Storage,Q4 2025,2025-11-29,Lost,5,2026-01-30,20100,
PROS-01803,REP-0029,Nova Industries,1000-5000,Paid Marketing,Security Suite,Q2 2026,2026-04-13,Lost,2,2026-05-19,72500,
PROS-01804,REP-0076,Atlas Works,1-50,Cold Outreach,Cloud Storage,Q1 2026,2026-03-29,Lost,3,2026-04-16,7100,
PROS-01805,REP-0023,Ironclad Industries,1000-5000,Cold Outreach,Cloud Compute,Q2 2026,2026-06-20,Open,1,,35000,
PROS-01806,REP-0016,Horizon Works,5000+,Paid Marketing,AI Platform,Q2 2026,2026-05-14,Lost,5,2026-06-21,374200,
PROS-01807,REP-0019,Horizon Solutions,51-200,Cold Outreach,Data Analytics,Q2 2026,2026-04-18,Lost,4,2026-05-16,39700,
PROS-01808,REP-0088,Zenith Labs,1-50,Conference,Security Suite,Q2 2026,2026-05-19,Won,4,2026-06-05,25600,22900
PROS-01809,REP-0028,Fusion Dynamics,51-200,Cold Outreach,AI Platform,Q4 2025,2025-12-21,Won,3,2025-12-30,68600,67600
PROS-01810,REP-0043,Orbit Industries,201-1000,Cold Outreach,AI Platform,Q2 2026,2026-06-03,Open,0,,92000,
PROS-01811,REP-0103,Orbit Works,1-50,Website Inquiry,Data Analytics,Q2 2026,2026-05-24,Lost,5,2026-06-09,22200,
PROS-01812,REP-0069,Nimbus Labs,201-1000,Website Inquiry,Cloud Compute,Q4 2025,2025-12-09,Dead,0,,19700,
PROS-01813,REP-0037,Wavefront Partners,51-200,Inbound Call,AI Platform,Q4 2025,2025-12-11,Dead,0,,49000,
PROS-01814,REP-0007,Ember Technologies,201-1000,LinkedIn,Cloud Storage,Q4 2025,2025-12-07,Lost,4,2025-12-25,19200,
PROS-01815,REP-0065,Anchor Digital,201-1000,Cold Outreach,Data Analytics,Q1 2026,2026-01-14,Lost,3,2026-03-04,27900,
PROS-01816,REP-0027,Apex Industries,5000+,Paid Marketing,Cloud Compute,Q4 2025,2025-12-25,Lost,5,2026-02-18,56900,
PROS-01817,REP-0100,Catalyst Labs,201-1000,LinkedIn,AI Platform,Q4 2025,2025-10-16,Dead,0,,41600,
PROS-01818,REP-0085,Nimbus Partners,1000-5000,Website Inquiry,Cloud Compute,Q2 2026,2026-04-08,Lost,4,2026-06-18,48900,
PROS-01819,REP-0052,Ironclad Solutions,201-1000,Cold Outreach,Cloud Storage,Q1 2026,2026-01-14,Dead,1,,15800,
PROS-01820,REP-0040,Granite Works,201-1000,Inbound Call,AI Platform,Q2 2026,2026-05-11,Won,4,2026-05-29,114300,109800
PROS-01821,REP-0088,Redshift Technologies,51-200,Cold Outreach,AI Platform,Q1 2026,2026-03-10,Dead,0,,48600,
PROS-01822,REP-0089,Anchor Group,201-1000,LinkedIn,AI Platform,Q1 2026,2026-02-01,Lost,3,2026-02-21,51000,
PROS-01823,REP-0060,Meridian Holdings,5000+,Website Inquiry,Security Suite,Q2 2026,2026-05-23,Won,6,2026-06-28,155900,160200
PROS-01824,REP-0058,Wavefront Dynamics,5000+,Paid Marketing,Security Suite,Q4 2025,2025-12-23,Lost,3,2026-02-02,248800,
PROS-01825,REP-0066,Anchor Industries,201-1000,Cold Outreach,Security Suite,Q1 2026,2026-02-26,Lost,3,2026-04-09,57100,
PROS-01826,REP-0063,Atlas Works,51-200,Inbound Call,Data Analytics,Q2 2026,2026-05-23,Lost,4,2026-06-05,25300,
PROS-01827,REP-0052,Zenith Group,5000+,LinkedIn,Cloud Compute,Q4 2025,2025-11-10,Dead,0,,78500,
PROS-01828,REP-0058,Ember Technologies,5000+,Inbound Call,Cloud Compute,Q1 2026,2026-02-02,Lost,4,2026-03-25,74200,
PROS-01829,REP-0050,Fusion Systems,1000-5000,LinkedIn,AI Platform,Q1 2026,2026-01-02,Won,5,2026-02-24,74300,82200
PROS-01830,REP-0090,Fusion Systems,5000+,Conference,Data Analytics,Q1 2026,2026-03-24,Lost,3,2026-05-21,148000,
PROS-01831,REP-0005,Solace Works,1-50,Conference,Data Analytics,Q4 2025,2025-11-08,Lost,4,2025-11-16,16100,
PROS-01832,REP-0076,Meridian Solutions,1-50,Cold Outreach,AI Platform,Q2 2026,2026-05-05,Lost,4,2026-05-26,43000,
PROS-01833,REP-0019,Anchor Dynamics,1000-5000,Paid Marketing,AI Platform,Q2 2026,2026-04-26,Lost,3,2026-06-09,123000,
PROS-01834,REP-0026,Nimbus Systems,201-1000,Website Inquiry,Cloud Compute,Q2 2026,2026-06-23,Open,1,,44200,
PROS-01835,REP-0083,Atlas Works,201-1000,Inbound Call,AI Platform,Q4 2025,2025-12-18,Lost,3,2026-01-22,107700,
PROS-01836,REP-0032,Northgate Solutions,1000-5000,Website Inquiry,Cloud Storage,Q1 2026,2026-03-20,Dead,0,,28100,
PROS-01837,REP-0004,Ironclad Dynamics,201-1000,Paid Marketing,AI Platform,Q1 2026,2026-03-14,Lost,4,2026-03-29,143600,
PROS-01838,REP-0094,Cobalt Labs,1-50,LinkedIn,AI Platform,Q2 2026,2026-05-24,Won,2,2026-06-03,22300,24300
PROS-01839,REP-0106,Ember Holdings,201-1000,Cold Outreach,Cloud Storage,Q4 2025,2025-10-07,Lost,4,2025-11-22,11300,
PROS-01840,REP-0055,Ridgeline Systems,1000-5000,Cold Outreach,AI Platform,Q1 2026,2026-01-17,Lost,2,2026-04-14,97500,
PROS-01841,REP-0025,Horizon Labs,201-1000,Inbound Call,Cloud Compute,Q2 2026,2026-06-01,Open,0,,26300,
PROS-01842,REP-0049,Atlas Dynamics,51-200,LinkedIn,Data Analytics,Q1 2026,2026-03-25,Dead,0,,14400,
PROS-01843,REP-0065,Vertex Holdings,201-1000,Cold Outreach,AI Platform,Q1 2026,2026-02-03,Dead,0,,113900,
PROS-01844,REP-0060,Wavefront Labs,1000-5000,Website Inquiry,Data Analytics,Q4 2025,2025-10-17,Dead,0,,96100,
PROS-01845,REP-0039,Redshift Digital,5000+,Cold Outreach,Data Analytics,Q2 2026,2026-05-08,Won,8,2026-06-08,158500,151900
PROS-01846,REP-0049,Catalyst Digital,201-1000,Website Inquiry,Data Analytics,Q2 2026,2026-04-04,Won,3,2026-05-21,23500,22100
PROS-01847,REP-0057,Redshift Dynamics,201-1000,Paid Marketing,Cloud Storage,Q1 2026,2026-02-10,Won,7,2026-04-22,8100,7700
PROS-01848,REP-0073,Summit Solutions,201-1000,Paid Marketing,Data Analytics,Q2 2026,2026-06-01,Open,1,,17600,
PROS-01849,REP-0011,Granite Digital,201-1000,Conference,Security Suite,Q4 2025,2025-12-15,Lost,2,2025-12-24,37200,
PROS-01850,REP-0089,Meridian Dynamics,1-50,LinkedIn,Security Suite,Q4 2025,2025-12-19,Lost,2,2026-01-06,15500,
PROS-01851,REP-0046,Summit Holdings,201-1000,Inbound Call,Cloud Storage,Q4 2025,2025-12-18,Won,6,2026-01-03,22300,24400
PROS-01852,REP-0040,Drift Networks,1000-5000,Website Inquiry,AI Platform,Q2 2026,2026-04-16,Dead,2,,60600,
PROS-01853,REP-0082,Apex Dynamics,201-1000,Website Inquiry,Security Suite,Q2 2026,2026-05-22,Lost,5,2026-06-24,94900,
PROS-01854,REP-0049,Northgate Technologies,51-200,LinkedIn,Cloud Compute,Q4 2025,2025-10-22,Dead,0,,10700,
PROS-01855,REP-0001,Nova Digital,1000-5000,Inbound Call,Cloud Compute,Q4 2025,2025-11-22,Dead,0,,49500,
PROS-01856,REP-0022,Apex Networks,51-200,LinkedIn,Cloud Storage,Q1 2026,2026-02-12,Dead,0,,8100,
PROS-01857,REP-0104,Horizon Networks,1000-5000,Inbound Call,Cloud Compute,Q4 2025,2025-11-27,Dead,1,,31200,
PROS-01858,REP-0096,Redshift Holdings,51-200,Paid Marketing,Cloud Storage,Q4 2025,2025-10-27,Won,3,2025-11-09,10000,9500
PROS-01859,REP-0078,Zenith Holdings,51-200,LinkedIn,Cloud Storage,Q1 2026,2026-03-29,Dead,0,,10100,
PROS-01860,REP-0081,Lattice Systems,51-200,Paid Marketing,AI Platform,Q2 2026,2026-04-22,Lost,2,2026-04-29,74600,
PROS-01861,REP-0041,Beacon Holdings,201-1000,Paid Marketing,Cloud Storage,Q2 2026,2026-06-27,Open,0,,12900,
PROS-01862,REP-0053,Orbit Digital,201-1000,Paid Marketing,Cloud Compute,Q2 2026,2026-05-07,Lost,2,2026-05-17,27600,
PROS-01863,REP-0059,Drift Networks,1-50,Cold Outreach,Cloud Storage,Q1 2026,2026-02-17,Lost,5,2026-03-14,4200,
PROS-01864,REP-0108,Cobalt Industries,201-1000,Conference,Cloud Storage,Q1 2026,2026-01-30,Won,2,2026-02-21,16800,17200
PROS-01865,REP-0077,Meridian Solutions,1-50,Cold Outreach,Data Analytics,Q1 2026,2026-02-13,Dead,1,,29100,
PROS-01866,REP-0063,Orbit Labs,201-1000,Website Inquiry,Cloud Storage,Q1 2026,2026-03-18,Lost,2,2026-04-10,10100,
PROS-01867,REP-0102,Helix Systems,1-50,Inbound Call,Data Analytics,Q4 2025,2025-11-18,Lost,5,2025-12-11,13800,
PROS-01868,REP-0108,Meridian Labs,1-50,Paid Marketing,AI Platform,Q1 2026,2026-03-02,Lost,2,2026-03-24,49200,
PROS-01869,REP-0026,Horizon Systems,201-1000,Cold Outreach,Security Suite,Q2 2026,2026-04-24,Lost,2,2026-05-19,52500,
PROS-01870,REP-0042,Catalyst Partners,51-200,Cold Outreach,Cloud Compute,Q2 2026,2026-06-22,Open,3,,24100,
PROS-01871,REP-0088,Ridgeline Dynamics,1-50,Paid Marketing,Security Suite,Q1 2026,2026-01-04,Lost,2,2026-01-25,43200,
PROS-01872,REP-0011,Northgate Partners,51-200,Paid Marketing,Security Suite,Q2 2026,2026-05-09,Dead,0,,40500,
PROS-01873,REP-0025,Nimbus Technologies,51-200,Paid Marketing,Cloud Compute,Q4 2025,2025-11-22,Dead,0,,12200,
PROS-01874,REP-0005,Ironclad Dynamics,51-200,Cold Outreach,Security Suite,Q4 2025,2025-11-25,Dead,1,,27800,
PROS-01875,REP-0027,Beacon Dynamics,201-1000,Conference,Data Analytics,Q1 2026,2026-02-18,Lost,5,2026-03-24,30800,
PROS-01876,REP-0056,Lattice Partners,51-200,Paid Marketing,AI Platform,Q1 2026,2026-03-01,Dead,1,,46400,
PROS-01877,REP-0083,Ridgeline Holdings,201-1000,Paid Marketing,Cloud Compute,Q4 2025,2025-10-15,Lost,2,2025-10-30,35100,
PROS-01878,REP-0043,Atlas Technologies,51-200,Cold Outreach,Cloud Compute,Q2 2026,2026-06-10,Open,0,,19300,
PROS-01879,REP-0004,Redshift Digital,51-200,Cold Outreach,Data Analytics,Q1 2026,2026-01-09,Lost,4,2026-02-03,48000,
PROS-01880,REP-0073,Granite Solutions,51-200,Cold Outreach,Cloud Compute,Q1 2026,2026-02-09,Dead,0,,15800,
PROS-01881,REP-0077,Solace Works,1-50,Website Inquiry,Data Analytics,Q1 2026,2026-02-23,Lost,3,2026-03-19,12600,
PROS-01882,REP-0098,Pulse Group,201-1000,Conference,Cloud Compute,Q2 2026,2026-04-18,Lost,5,2026-06-02,38400,
PROS-01883,REP-0017,Cobalt Industries,201-1000,Paid Marketing,AI Platform,Q1 2026,2026-03-07,Dead,0,,74700,
PROS-01884,REP-0007,Anchor Group,201-1000,LinkedIn,Cloud Compute,Q2 2026,2026-06-20,Open,2,,36000,
PROS-01885,REP-0081,Northgate Group,1-50,Paid Marketing,AI Platform,Q2 2026,2026-06-02,Lost,4,2026-06-22,19200,
PROS-01886,REP-0054,Horizon Labs,51-200,Cold Outreach,Cloud Storage,Q2 2026,2026-04-22,Lost,2,2026-05-23,13700,
PROS-01887,REP-0034,Quantum Solutions,51-200,Referral,Cloud Storage,Q1 2026,2026-02-07,Lost,3,2026-02-23,11400,
PROS-01888,REP-0069,Northgate Group,1000-5000,Paid Marketing,Data Analytics,Q4 2025,2025-11-14,Lost,4,2025-12-11,80800,
PROS-01889,REP-0066,Cobalt Partners,51-200,Website Inquiry,Cloud Storage,Q4 2025,2025-10-15,Lost,2,2025-11-30,7800,
PROS-01890,REP-0042,Granite Technologies,51-200,Conference,Cloud Storage,Q1 2026,2026-03-27,Lost,2,2026-04-07,9300,
PROS-01891,REP-0074,Ridgeline Partners,1000-5000,Website Inquiry,Cloud Storage,Q4 2025,2025-12-14,Dead,0,,21400,
PROS-01892,REP-0027,Meridian Systems,5000+,Cold Outreach,Security Suite,Q2 2026,2026-05-07,Lost,3,2026-06-30,166600,
PROS-01893,REP-0004,Quantum Solutions,51-200,Cold Outreach,Cloud Compute,Q4 2025,2025-12-10,Dead,0,,26100,
PROS-01894,REP-0080,Ember Networks,1000-5000,Paid Marketing,Security Suite,Q4 2025,2025-11-02,Lost,3,2025-11-19,90900,
PROS-01895,REP-0087,Anchor Labs,201-1000,Paid Marketing,Data Analytics,Q2 2026,2026-05-29,Lost,2,2026-06-30,22500,
PROS-01896,REP-0029,Drift Dynamics,201-1000,Paid Marketing,Data Analytics,Q2 2026,2026-04-01,Lost,3,2026-04-29,22600,
PROS-01897,REP-0104,Ironclad Partners,1000-5000,LinkedIn,Data Analytics,Q1 2026,2026-03-23,Won,8,2026-06-04,53100,51600
PROS-01898,REP-0094,Wavefront Industries,201-1000,Website Inquiry,Cloud Compute,Q1 2026,2026-01-11,Won,2,2026-02-03,30200,26500
PROS-01899,REP-0091,Lattice Networks,201-1000,Referral,Security Suite,Q4 2025,2025-11-14,Lost,4,2025-12-19,45400,
PROS-01900,REP-0108,Apex Solutions,1-50,Cold Outreach,Data Analytics,Q4 2025,2025-11-01,Won,4,2025-11-11,22000,24900
PROS-01901,REP-0055,Pulse Group,5000+,Paid Marketing,Cloud Storage,Q1 2026,2026-01-12,Lost,4,2026-03-03,25300,
PROS-01902,REP-0097,Cobalt Networks,1000-5000,Conference,Cloud Compute,Q2 2026,2026-04-14,Won,3,2026-06-03,55500,61900
PROS-01903,REP-0050,Nimbus Dynamics,5000+,Paid Marketing,Cloud Storage,Q2 2026,2026-05-22,Lost,3,2026-06-28,25900,
PROS-01904,REP-0077,Pulse Solutions,1-50,Cold Outreach,Data Analytics,Q4 2025,2025-11-05,Lost,4,2025-11-17,17200,
PROS-01905,REP-0031,Beacon Holdings,201-1000,Website Inquiry,Cloud Compute,Q2 2026,2026-06-23,Dead,0,,30400,
PROS-01906,REP-0081,Solace Works,1-50,Paid Marketing,AI Platform,Q4 2025,2025-10-28,Lost,2,2025-11-19,16100,
PROS-01907,REP-0091,Quantum Partners,51-200,LinkedIn,Cloud Storage,Q2 2026,2026-05-13,Dead,0,,5200,
PROS-01908,REP-0104,Nova Solutions,1000-5000,Inbound Call,Security Suite,Q4 2025,2025-10-20,Lost,3,2026-01-13,64500,
PROS-01909,REP-0089,Solace Digital,1-50,Website Inquiry,Data Analytics,Q1 2026,2026-02-22,Dead,0,,12500,
